epoch,training accuracy,training loss,training error,validation accuracy,validation loss,validation error,learning rate,time,test accuracy,test loss,test error
2572,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,9,,,
2573,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,9,,,
2574,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,9,,,
2575,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,9,,,
2576,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,9,,,
2577,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,9,,,
2578,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,9,,,
2579,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,9,,,
2580,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,9,0.0000,0.0000,0.0000
2581,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,9,,,
2582,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,9,,,
2583,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,9,,,
2584,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,9,,,
2585,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,9,,,
2586,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,9,,,
2587,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,9,,,
2588,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,9,,,
2589,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,9,,,
2590,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,9,0.0000,0.0000,0.0000
2591,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,9,,,
2592,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,9,,,
2593,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,9,,,
2594,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,9,,,
2595,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,9,,,
2596,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,9,,,
2597,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,9,,,
2598,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,9,,,
2599,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,9,,,
2600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,9,0.0000,0.0000,0.0000
2601,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,9,,,
2602,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,9,,,
2603,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,9,,,
2604,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,9,,,
2605,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,9,,,
2606,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,9,,,
2607,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,9,,,
2608,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,9,,,
2609,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,9,,,
2610,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,9,0.0000,0.0000,0.0000
2611,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,9,,,
2612,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,9,,,
2613,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,9,,,
2614,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,9,,,
2615,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,9,,,
2616,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,9,,,
2617,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,9,,,
2618,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,9,,,
2619,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,9,,,
2620,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,9,0.0000,0.0000,0.0000
2621,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,9,,,
2622,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,9,,,
2623,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,9,,,
2624,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,9,,,
2625,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,9,,,
2626,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,9,,,
2627,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,9,,,
2628,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,9,,,
2629,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,9,,,
2630,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,9,0.0000,0.0000,0.0000
2631,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,9,,,
2632,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,9,,,
2633,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,9,,,
2634,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,9,,,
2635,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,9,,,
2636,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,9,,,
2637,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,9,,,
2638,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,9,,,
2639,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,9,,,
2640,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,9,0.0000,0.0000,0.0000
2641,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,9,,,
2642,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,9,,,
2643,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,9,,,
2644,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,9,,,
2645,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,9,,,
2646,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,9,,,
2647,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,9,,,
2648,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,9,,,
2649,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,9,,,
2650,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,9,0.0000,0.0000,0.0000
2651,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,9,,,
2652,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,9,,,
2653,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,9,,,
2654,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,9,,,
2655,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,9,,,
2656,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,9,,,
2657,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,9,,,
2658,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,9,,,
2659,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,9,,,
2660,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,9,0.0000,0.0000,0.0000
2661,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,9,,,
2662,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,9,,,
2663,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,9,,,
2664,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,9,,,
2665,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,9,,,
2666,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,9,,,
2667,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,9,,,
2668,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,9,,,
2669,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,9,,,
2670,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,9,0.0000,0.0000,0.0000
2671,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,9,,,
2672,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,9,,,
2673,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,9,,,
2674,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,9,,,
2675,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,9,,,
2676,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,9,,,
2677,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,9,,,
2678,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,9,,,
2679,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,9,,,
2680,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,9,0.0000,0.0000,0.0000
2681,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,9,,,
2682,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,9,,,
2683,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,9,,,
2684,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,9,,,
2685,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,9,,,
2686,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,9,,,
2687,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,9,,,
2688,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,9,,,
2689,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,9,,,
2690,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,9,0.0000,0.0000,0.0000
2691,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,9,,,
2692,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,9,,,
2693,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,9,,,
2694,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,9,,,
2695,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,9,,,
2696,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,9,,,
2697,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,9,,,
2698,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,9,,,
2699,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,9,,,
2700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,9,0.0000,0.0000,0.0000
2701,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,9,,,
2702,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,9,,,
2703,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,9,,,
2704,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,9,,,
2705,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,9,,,
2706,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,9,,,
2707,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,9,,,
2708,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,9,,,
2709,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,9,,,
2710,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,9,0.0000,0.0000,0.0000
2711,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,9,,,
2712,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,9,,,
2713,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,9,,,
2714,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,9,,,
2715,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,9,,,
2716,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,9,,,
2717,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,9,,,
2718,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,9,,,
2719,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,9,,,
2720,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,9,0.0000,0.0000,0.0000
2721,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,9,,,
2722,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,9,,,
2723,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,9,,,
2724,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,9,,,
2725,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,9,,,
2726,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,9,,,
2727,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,9,,,
2728,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,9,,,
2729,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,9,,,
2730,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,9,0.0000,0.0000,0.0000
2731,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,9,,,
2732,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,9,,,
2733,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,9,,,
2734,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,9,,,
2735,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,9,,,
2736,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,10,,,
2737,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,10,,,
2738,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,10,,,
2739,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,10,,,
2740,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,10,0.0000,0.0000,0.0000
2741,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,10,,,
2742,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,10,,,
2743,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,10,,,
2744,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,10,,,
2745,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,10,,,
2746,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,10,,,
2747,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,10,,,
2748,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,10,,,
2749,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,10,,,
2750,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,10,0.0000,0.0000,0.0000
2751,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,10,,,
2752,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,10,,,
2753,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,10,,,
2754,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,10,,,
2755,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,10,,,
2756,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,10,,,
2757,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,10,,,
2758,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,10,,,
2759,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,10,,,
2760,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,10,0.0000,0.0000,0.0000
2761,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,10,,,
2762,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,10,,,
2763,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,10,,,
2764,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,10,,,
2765,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,10,,,
2766,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,10,,,
2767,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,10,,,
2768,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,10,,,
2769,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,10,,,
2770,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,10,0.0000,0.0000,0.0000
2771,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,10,,,
2772,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,10,,,
2773,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,10,,,
2774,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,10,,,
2775,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,10,,,
2776,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,10,,,
2777,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,10,,,
2778,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,10,,,
2779,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,10,,,
2780,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,10,0.0000,0.0000,0.0000
2781,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,10,,,
2782,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,10,,,
2783,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,10,,,
2784,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,10,,,
2785,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,10,,,
2786,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,10,,,
2787,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,10,,,
2788,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,10,,,
2789,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,10,,,
2790,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,10,0.0000,0.0000,0.0000
2791,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,10,,,
2792,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,10,,,
2793,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,10,,,
2794,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,10,,,
2795,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,10,,,
2796,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,10,,,
2797,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,10,,,
2798,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,10,,,
2799,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,10,,,
2800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,10,0.0000,0.0000,0.0000
2801,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,10,,,
2802,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,10,,,
2803,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,10,,,
2804,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,10,,,
2805,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,10,,,
2806,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,10,,,
2807,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,10,,,
2808,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,10,,,
2809,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,10,,,
2810,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,10,0.0000,0.0000,0.0000
2811,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,10,,,
2812,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,10,,,
2813,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,10,,,
2814,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,10,,,
2815,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,10,,,
2816,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,10,,,
2817,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,10,,,
2818,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,10,,,
2819,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,10,,,
2820,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,10,0.0000,0.0000,0.0000
2821,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,10,,,
2822,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,10,,,
2823,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,10,,,
2824,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,10,,,
2825,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,10,,,
2826,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,10,,,
2827,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,10,,,
2828,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,10,,,
2829,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,10,,,
2830,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,10,0.0000,0.0000,0.0000
2831,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,10,,,
2832,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,10,,,
2833,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,10,,,
2834,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,10,,,
2835,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,10,,,
2836,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,10,,,
2837,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,10,,,
2838,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,10,,,
2839,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,10,,,
2840,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,10,0.0000,0.0000,0.0000
2841,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,10,,,
2842,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,10,,,
2843,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,10,,,
2844,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,10,,,
2845,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,10,,,
2846,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,10,,,
2847,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,10,,,
2848,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,10,,,
2849,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,10,,,
2850,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,10,0.0000,0.0000,0.0000
2851,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,10,,,
2852,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,10,,,
2853,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,10,,,
2854,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,10,,,
2855,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,10,,,
2856,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,10,,,
2857,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,10,,,
2858,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,10,,,
2859,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,10,,,
2860,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,10,0.0000,0.0000,0.0000
2861,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,10,,,
2862,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,10,,,
2863,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,10,,,
2864,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,10,,,
2865,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,10,,,
2866,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,10,,,
2867,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,10,,,
2868,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,10,,,
2869,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,10,,,
2870,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,10,0.0000,0.0000,0.0000
2871,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,10,,,
2872,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,10,,,
2873,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,10,,,
2874,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,10,,,
2875,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,10,,,
2876,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,10,,,
2877,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,10,,,
2878,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,10,,,
2879,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010000,10,,,
